,SOA-2007,PA-2008,SOA-2008,PA-2009,RTC-2009,SP-2009,SOA-2009,PA-2010,SP-2010,SOA-2010,SP-2011,SOA-2011,PA-2012,PUBA-2012,RTC-2012,SP-2012,SOA-2012,PA-2013,SP-2013,SOA-2013,SOA-2014,PA-2015,SOA-2015,USPSTF-2016,IPA-2016,PA-2016,SOA-2016,RTC-2017,SP-2017,SOA-2017,PA-2018,RTC-2018,SOA-2018,SP-2019,SOA-2019,PA-2020,SOA-2020,RTC-2021,SOA-2021,PA-2022,RTC-2022,SOA-2022,RTC-2023,SP-2023,SOA-2023,SP-2026-DRAFT
RTC-2018,0.11581988151458078,0.08826467007010488,0.13527375070760844,0.1237604945241325,0.32944930280940005,0.13355029913857247,0.13311137056937017,0.14580577321260407,0.1500414879272135,0.13655659218242033,0.17898238414199985,0.13549838293053493,0.1656023681650875,0.15486011431043314,0.5012578782022503,0.19912818874021107,0.14846973625640889,0.15452251055692678,0.19920418225676512,0.17170852503208886,0.1685380713134332,0.1508550703831525,0.1610178384611719,0.1349914460045653,0.18361500147195842,0.1640840155652762,0.1710837470470825,0.35978529908151696,0.23362909702110066,0.1568075920836614,0.16703648148366143,0.9999999999999813,0.16041696138260197,0.30013197877729986,0.19306626183580583,0.16039207889786508,0.1622444596426052,0.4437371704415287,0.15644884886768398,0.15745446871321064,0.2991600364296374,0.1538111345569928,0.48018610980697646,0.23696199435621737,0.16141552749025453,0.21811235893145625
SOA-2018,0.16054704176013918,0.09270206043173891,0.18048990567548573,0.11502595164819564,0.13105185701038702,0.1275931938832172,0.180053781637586,0.12383708591298186,0.13225295443680676,0.20380935356792101,0.14339998264585704,0.20160405879568144,0.12425175741568951,0.1330381618218939,0.1402892234407138,0.2115938224821865,0.2288339340579739,0.12414481355621797,0.1644173427543165,0.23428593176167606,0.2560643173163471,0.13580712538419312,0.24468378620887207,0.10065782521878483,0.12265480879195216,0.1662633352692977,0.27511268890359414,0.13358938710930107,0.1992648578285792,0.3279354236087319,0.16120535016914372,0.16041696138260197,1.0000000000000042,0.19805725895631415,0.3056553128602074,0.11954981764902294,0.2072494256793162,0.13068952147367618,0.20679250440444275,0.11451474023520136,0.1258049593588214,0.22251884258302698,0.13813458527852943,0.1762699211643078,0.20472702361363657,0.13783127344889615
SP-2019,0.10871893650454817,0.1498649828209312,0.12201645779298308,0.17242333952385952,0.21523277100114396,0.14804378896162398,0.11702622518271015,0.1821884239064028,0.1558160885844333,0.13454798619937675,0.18056316501318584,0.13864390355057388,0.19840606470762467,0.187079828058376,0.256518319906642,0.2302913717530289,0.1521130223386891,0.20124358114312618,0.21864067077288765,0.16569264548386176,0.1694214744091431,0.21522492332345006,0.1795138009117798,0.1212948462817425,0.22303331870836984,0.27830472656731764,0.16789095110323604,0.2570758614752304,0.2535022256331888,0.16718674324427268,0.2722379882382255,0.30013197877729986,0.19805725895631415,1.0000000000001872,0.20305617230085513,0.2280494214785858,0.19518140263572997,0.2843722356804806,0.18193432205475535,0.21193494513592256,0.24349668975789537,0.18417540780653993,0.261746099536303,0.25851612873579105,0.1852859677162037,0.19976419585417854
SOA-2019,0.15372903197915372,0.08222803879013588,0.17931546832513842,0.11636844536779935,0.16312518166484713,0.12946832678706305,0.16407940046533473,0.12232245319049277,0.1319697816638982,0.1795108476800651,0.14745004291197739,0.17506508031118578,0.12502033983517222,0.13380454767958677,0.17545825611437862,0.19140220632384267,0.21666842503342365,0.12419082445409524,0.1717778912806788,0.23515840228025892,0.2614456705346404,0.13166700277733673,0.27228524987216035,0.11861288521826321,0.12496817329309869,0.15540352391890444,0.2708385254870806,0.16986853551406114,0.2016020321623775,0.30703650681852496,0.16357907481441178,0.19306626183580583,0.3056553128602074,0.20305617230085513,0.9999999999999892,0.11992130025289095,0.2673577878463333,0.15925745190807283,0.22558862173429217,0.11183311943684132,0.16102467804007412,0.22507670427783874,0.17243947371370763,0.18660656293078565,0.22448006209988594,0.15171760458744704
PA-2020,0.08654217653865434,0.1614937144889378,0.10045685519035664,0.19988706520170985,0.1445884381665566,0.10707964889823007,0.08248406473898466,0.3010423362426712,0.12270260440149,0.10103556577832572,0.1369388102905288,0.1115045640458053,0.33753007318940986,0.20422237854261163,0.152456564634884,0.15943274963958906,0.1072105453656024,0.4056808487417031,0.17658636344386372,0.11530808357644284,0.1148708199286529,0.42566471139782025,0.11334031346616752,0.08694237309660713,0.29454031038228246,0.5470782620049847,0.1048381637362883,0.15131593955194386,0.20032609341783986,0.10784664465385618,0.6600939634255617,0.16039207889786508,0.11954981764902294,0.2280494214785858,0.11992130025289095,1.000000000000001,0.16027238861394594,0.14553142036253647,0.16783697342846732,0.7955520849028382,0.13100246579757943,0.1698360322406854,0.182343408381393,0.20637234549129477,0.17104944497191832,0.14190365009425215
SOA-2020,0.14145356665738412,0.09078096039225057,0.13762074834441135,0.10953492018395691,0.15199289002867228,0.11314568960504581,0.1436311392402359,0.1125457619886145,0.11812360638378083,0.17160858503956355,0.13306521429031015,0.1687426460229197,0.114927262261813,0.11743589388805922,0.15517673560716744,0.19236781209044182,0.20135124990712913,0.11231046161613219,0.15371612695881723,0.2026752523195019,0.21556129455420367,0.11542629479157039,0.2118664196193119,0.1118119370344539,0.12271747735101836,0.11801206916441889,0.23236344769525621,0.16081819633976618,0.17163848354337535,0.20865486529830338,0.12244857714083522,0.1622444596426052,0.2072494256793162,0.19518140263572997,0.2673577878463333,0.16027238861394594,1.0,0.15311336592216354,0.3533308962327202,0.15276179580425753,0.15363160361640835,0.3368709912995345,0.15959465268714673,0.18423605583745567,0.3021263081876615,0.14253567265935274
RTC-2021,0.09934721911847526,0.08018197563301686,0.11029874551536245,0.10890493979564424,0.23942324397718723,0.12164597234080089,0.10844265353354456,0.1315653416656431,0.13460563700109007,0.11175044464988511,0.1607131561553133,0.11347900507052945,0.14599504319133172,0.13496902661534543,0.29498594719672633,0.17260710837057755,0.12991154456726484,0.13708854353750682,0.1688176536916792,0.13698969963926239,0.1337105815655725,0.13308991146728102,0.14409258748408865,0.13592971820582847,0.16886201666347475,0.1414845699432164,0.13703787821691565,0.35293631627440314,0.21099061737544414,0.11948300197766185,0.14761385651590891,0.4437371704415287,0.13068952147367618,0.2843722356804806,0.15925745190807283,0.14553142036253647,0.15311336592216354,1.0000000000001696,0.14742217838702795,0.1580419062521792,0.46222707228931836,0.15251563050800027,0.5497645556855598,0.25568829698295736,0.14997884195563962,0.21884195801787104
SOA-2021,0.1422265523405253,0.09018370654362327,0.157189282527795,0.1039048086301407,0.13912578679452628,0.10487080468401341,0.15261754683552697,0.11594923585701326,0.11165218568496207,0.1753071774362228,0.12958279894104735,0.16948475255752657,0.11018354854936388,0.1268037517148236,0.14979337626356168,0.18382467254061174,0.18230347458907883,0.11222772339908936,0.14640156500774862,0.20042088860258767,0.20552913143516566,0.11492662134885008,0.22214159737591585,0.10713945554831199,0.11876666041803603,0.11815793238385179,0.21757034517655718,0.15525110419118907,0.16729693064576476,0.2129305733191112,0.11979361077865572,0.15644884886768398,0.20679250440444275,0.18193432205475535,0.22558862173429217,0.16783697342846732,0.3533308962327202,0.14742217838702795,1.0000000000000036,0.15944185696745156,0.15726421676752536,0.35894495274780763,0.15979235344126308,0.1980758532492839,0.33497117852514036,0.14499646481081702
PA-2022,0.08443359657730083,0.15873399277361303,0.10242177048311256,0.19009388206215888,0.1450625766747102,0.10366443988098167,0.08355124302598689,0.2729064278534567,0.11767206837447275,0.10137965123351078,0.13279041897717508,0.11200371838473597,0.306871358394521,0.20873167126897235,0.1558418318336423,0.16232253239205086,0.10991149745005997,0.36476133601651733,0.17316352881742578,0.11402121239273875,0.11617153350603153,0.3801848930597927,0.11739107045393525,0.08970860349396453,0.2990126986687747,0.4545513460137062,0.10250673842484392,0.1593636430206929,0.17643714229692087,0.10172618538938043,0.5269355322674312,0.15745446871321064,0.11451474023520136,0.21193494513592256,0.11183311943684132,0.7955520849028382,0.15276179580425753,0.1580419062521792,0.15944185696745156,1.0000000000000284,0.14038514581455372,0.161717972519465,0.19310084601152125,0.21484957700745652,0.18916069131624774,0.1495130875324557
RTC-2022,0.09441063450792908,0.0691566777245921,0.10336008228803889,0.10034462177654367,0.213224656928743,0.11501196795599565,0.09521353660603872,0.123017368092648,0.12637501898605308,0.1157714200351047,0.1560313705867704,0.1120480171710503,0.13267418832276645,0.12990270933563952,0.25132094668532634,0.16210576284550723,0.12398371453032,0.12384118032362418,0.16283425518287922,0.1278567564174441,0.1230158942355712,0.119194034278039,0.13157820408797727,0.14502466447203655,0.14951516649902905,0.12243782269480946,0.1349746231157313,0.32831474395079807,0.21485131127132198,0.10845609445389712,0.12690796635190635,0.2991600364296374,0.1258049593588214,0.24349668975789537,0.16102467804007412,0.13100246579757943,0.15363160361640835,0.46222707228931836,0.15726421676752536,0.14038514581455372,0.9999999999999486,0.1584481914345241,0.5314395648478881,0.31808046156010544,0.15084692445556616,0.24061817079844597
SOA-2022,0.13775982685978297,0.08706213238676958,0.15714450590530854,0.09926593290715746,0.13288247354551572,0.10536791392023794,0.14409994214285687,0.10937151376512448,0.11387906034962544,0.16356326892187953,0.13037417827404843,0.17033295559577508,0.10652542754056916,0.12286231733264913,0.14201491295862148,0.18174706422956166,0.18183585148667053,0.10625317249612616,0.1424042336665041,0.19863355976708766,0.1967943672186889,0.1104985234988631,0.2001390219602726,0.10709529253349012,0.1194116646386808,0.11491226702406951,0.2121512703910869,0.14556733099565497,0.17457643776052226,0.2130350555095518,0.11791515720185114,0.1538111345569928,0.22251884258302698,0.18417540780653993,0.22507670427783874,0.1698360322406854,0.3368709912995345,0.15251563050800027,0.35894495274780763,0.161717972519465,0.1584481914345241,0.9999999999999735,0.16521781255696202,0.21193201027721106,0.358851517609978,0.15795437516361624
RTC-2023,0.10833986236045692,0.08601940099532722,0.1208604169464025,0.1198026892756892,0.2705911281401197,0.12454717730733472,0.11397519514914836,0.14241072402300894,0.14242325892185054,0.12745725901293195,0.1729223876103835,0.12375236924391342,0.1599010538585144,0.15165750477417497,0.3382821708309584,0.18084450227153614,0.1381748680415932,0.14974789673715425,0.18474951960459957,0.1446610528663485,0.1431813346700286,0.1462982932300484,0.14601128573082506,0.13567096818357588,0.18442850393411428,0.15432346720280132,0.14600942877445883,0.34884788144401874,0.2260500086709696,0.129243172631053,0.1597521833410795,0.48018610980697646,0.13813458527852943,0.261746099536303,0.17243947371370763,0.182343408381393,0.15959465268714673,0.5497645556855598,0.15979235344126308,0.19310084601152125,0.5314395648478881,0.16521781255696202,1.0000000000000788,0.2843137274719833,0.15831986944850196,0.24908846937252588
SP-2023,0.11936690480136919,0.07625284451596673,0.1413389685689306,0.1257580679148631,0.18812848132192145,0.16872213556583357,0.13564585324679918,0.16360351595146785,0.1877616283111351,0.14208756116241342,0.2185632459910964,0.15460513393712583,0.18368133772361442,0.17931589379642968,0.21012523169399733,0.23600928641876465,0.15963467534219164,0.16382189891156193,0.25108830031314466,0.17215165210324393,0.16712939561644538,0.16254117061794668,0.17439727370740293,0.13078688268740138,0.16938490734498943,0.18072114366415543,0.17545409732416042,0.23876560771019958,0.584743986748449,0.15896332246323042,0.19426225055924218,0.23696199435621737,0.1762699211643078,0.25851612873579105,0.18660656293078565,0.20637234549129477,0.18423605583745567,0.25568829698295736,0.1980758532492839,0.21484957700745652,0.31808046156010544,0.21193201027721106,0.2843137274719833,0.9999999999999775,0.21103972736804338,0.2876888198061229
SOA-2023,0.13276965889298115,0.08596589321068511,0.14908519767374526,0.1022812542134183,0.13512866022918316,0.10392045141653822,0.14114802394747794,0.11453494641422811,0.10994815004313027,0.16239934777874568,0.13206153859181022,0.1630030061505003,0.11087088046091031,0.13271848798444666,0.14555943615422248,0.17490070573176458,0.1867428717850695,0.11490572011903116,0.14908436046671658,0.20837728205414313,0.20742045048455482,0.11664532071702863,0.19741244101216687,0.10962674436445018,0.12033033311835105,0.119325952341754,0.21707045840331982,0.15304247376407476,0.16969385382818652,0.1984315236846512,0.12174141035895196,0.16141552749025453,0.20472702361363657,0.1852859677162037,0.22448006209988594,0.17104944497191832,0.3021263081876615,0.14997884195563962,0.33497117852514036,0.18916069131624774,0.15084692445556616,0.358851517609978,0.15831986944850196,0.21103972736804338,1.0000000000000107,0.15645744731370612
SP-2026-DRAFT,0.1165944799879111,0.0710571597748409,0.12357670284956138,0.11445728095167244,0.18917107338253208,0.15114901159640107,0.12507710619923992,0.14776930393857962,0.1651364319121751,0.12999934782148684,0.19811767410237371,0.1324366045941366,0.16040097112683088,0.1701807318612656,0.21197316720037396,0.2109086164535483,0.13201138551801073,0.13993754211770063,0.20956500528247893,0.15843776409363075,0.14472024266394687,0.14236366298642103,0.1449564923054986,0.14192612499776186,0.14753378806212197,0.13437214793895924,0.13769821652758496,0.22715865024430051,0.2632175314613337,0.1273331691592532,0.13085836988393634,0.21811235893145625,0.13783127344889615,0.19976419585417854,0.15171760458744704,0.14190365009425215,0.14253567265935274,0.21884195801787104,0.14499646481081702,0.1495130875324557,0.24061817079844597,0.15795437516361624,0.24908846937252588,0.2876888198061229,0.15645744731370612,0.9999999999999736
